timestamp,open,high,low,close,volume
2024-07-17 18:00:00,64366.5,64410,64265.2,64280.5,308.401
2024-07-17 18:15:00,64280.5,64420,64218.6,64371.6,227.537
2024-07-17 18:30:00,64371.6,64500,64234,64308.2,577.869
2024-07-17 18:45:00,64308.2,64571.2,64308.2,64547.1,236.143
2024-07-17 19:00:00,64547.1,64547.1,64401.2,64514.5,192.005
2024-07-17 19:15:00,64514.5,64573.7,64345.9,64394.4,477.75
2024-07-17 19:30:00,64394.4,64731.6,64394.4,64709.4,856.872
2024-07-17 19:45:00,64709.4,64742.7,64630,64671.4,216.542
2024-07-17 20:00:00,64671.4,64755.9,64564.4,64565.3,194.554
2024-07-17 20:15:00,64565.3,64632.1,64532.7,64557,193.727
2024-07-17 20:30:00,64557,64636.5,64545.5,64617,150.194
2024-07-17 20:45:00,64617,64672.7,64559,64602,137.355
2024-07-17 21:00:00,64602,66666,60500,64512.4,2220.177
2024-07-17 21:15:00,64512.4,64513.3,62548.7,64208.2,369.913
2024-07-17 21:30:00,64208.2,64250.8,64094.5,64250.8,183.62
2024-07-17 21:45:00,64250.8,64556.3,64238.6,64471.8,178.369
2024-07-17 22:00:00,64471.8,64472.1,64262.8,64319,210.546
2024-07-17 22:15:00,64319,64439.8,64244.1,64245.4,313.078
2024-07-17 22:30:00,64245.4,64448.4,64119.3,64375.4,292.62
2024-07-17 22:45:00,64375.4,64383.1,60500,64320.5,604.735
2024-07-17 23:00:00,64320.5,65077.9,64211.1,64268.3,271.377
2024-07-17 23:15:00,64268.3,64274.1,64116.4,64167.8,207.498
2024-07-17 23:30:00,64167.8,64314.2,64151.1,64294.9,184.328
2024-07-17 23:45:00,64294.9,64372,64228.1,64228.1,212.51
2024-07-18 00:00:00,64228.1,64229.2,63041.6,64019.2,488.27
2024-07-18 00:15:00,64019.2,64182.3,61056.6,63916.1,456.442
2024-07-18 00:30:00,63916.1,64126.1,63909.5,64102.4,229.664
2024-07-18 00:45:00,64102.4,64461.8,64102.4,64401.1,983.581
2024-07-18 01:00:00,64401.1,64530.6,64342.8,64442.5,1695.313
2024-07-18 01:15:00,64442.5,64559.2,64366.5,64398.3,1846.802
2024-07-18 01:30:00,64398.3,64646,64397.2,64641.4,1915.717
2024-07-18 01:45:00,64641.4,64672.7,64479.7,64632,1823.461
2024-07-18 02:00:00,64632,64676,64474.9,64675.6,1695.696
2024-07-18 02:15:00,64675.6,65067.2,64485.9,64524.2,2197.505
2024-07-18 02:30:00,64524.2,64688.1,64262.4,64652,2147.332
2024-07-18 02:45:00,64652,64768.3,64519.3,64686.8,1661.792
2024-07-18 03:00:00,64686.8,64766,64573.7,64699.3,237.048
2024-07-18 03:15:00,64699.3,64955.3,61527.1,63869.6,922.537
2024-07-18 03:30:00,63869.6,65586,62000,65152.8,790.264
2024-07-18 03:45:00,65152.8,65157.3,64750.9,64894.5,238.895
2024-07-18 04:00:00,64894.5,65440,64809.6,64875.3,182.94
2024-07-18 04:15:00,64875.3,64901,64743.5,64798.1,143.775
2024-07-18 04:30:00,64798.1,64883.4,64652.5,64668.5,143.828
2024-07-18 04:45:00,64668.5,64800,64611.2,64708.8,143.808
2024-07-18 05:00:00,64708.8,64740.8,64553.1,64573.9,143.352
2024-07-18 05:15:00,64573.9,64899,64462.2,64467.7,141.097
2024-07-18 05:30:00,64467.7,64547.7,64422.7,64545.3,141.811
