timestamp,open,high,low,close,volume
2024-07-18 06:45:00,332.47,334.9,332.47,334.9,8.4
2024-07-18 07:00:00,334.9,335.01,334.68,334.86,4.1
2024-07-18 07:15:00,334.86,334.97,334.67,334.89,3.2
2024-07-18 07:30:00,334.89,334.96,334.83,334.96,1
2024-07-18 07:45:00,334.96,335.08,334.96,335.03,1.1
2024-07-18 08:00:00,335.03,335.15,335,335,1.2
2024-07-18 08:15:00,335,335.34,335,335.19,2.6
2024-07-18 08:30:00,335.19,335.3,330,334.34,5.6
2024-07-18 08:45:00,334.34,334.39,334.3,334.39,0.4
2024-07-18 09:00:00,334.39,334.47,330,330,7.4
2024-07-18 09:15:00,330,330.1,330,330.1,0.8
2024-07-18 09:30:00,330.1,330.16,330.03,330.09,3
2024-07-18 09:45:00,330.09,330.12,330.05,330.07,0.7
2024-07-18 10:00:00,330.07,330.24,330.07,330.24,2.2
2024-07-18 10:15:00,330.24,330.32,330.2,330.2,1.9
2024-07-18 10:30:00,330.2,330.31,330.15,330.19,2.5
2024-07-18 10:45:00,330.19,330.27,330.1,330.1,2.3
2024-07-18 11:00:00,330.1,330.21,330.06,330.1,2.2
2024-07-18 11:15:00,330.1,330.21,330,330.04,23.1
2024-07-18 11:30:00,330.04,330.11,330,330.07,2.8
2024-07-18 11:45:00,330.07,330.15,330.07,330.07,1.2
2024-07-18 12:00:00,330.07,330.18,330.07,330.07,2.1
2024-07-18 12:15:00,330.07,330.13,330,330.04,13.1
2024-07-18 12:30:00,330.04,330.1,330,330.05,1.7
2024-07-18 12:45:00,330.05,330.09,329.98,329.98,0.9
2024-07-18 13:00:00,329.98,330.13,329.98,330.09,2.3
2024-07-18 13:15:00,330.09,330.16,329.94,329.98,3.5
2024-07-18 13:30:00,329.98,330.18,329.98,330.1,2.2
2024-07-18 13:45:00,330.1,330.27,330.02,330.27,3.9
2024-07-18 14:00:00,330.27,330.28,330.19,330.19,0.5
2024-07-18 14:15:00,330.19,330.23,329.84,329.99,269.9
2024-07-18 14:30:00,329.99,330.14,329.99,330.06,2.1
2024-07-18 14:45:00,330.06,330.16,330.05,330.16,3.8
2024-07-18 15:00:00,330.16,330.16,330.05,330.09,0.4
2024-07-18 15:15:00,330.09,330.2,330.05,330.05,3.7
2024-07-18 15:30:00,330.05,330.1,330.05,330.05,0.7
2024-07-18 15:45:00,330.05,330.09,330.03,330.03,0.9
2024-07-18 16:00:00,330.03,330.07,330.03,330.03,0.4
2024-07-18 16:15:00,330.03,343.23,329.97,330.13,5.6
2024-07-18 16:30:00,330.13,330.38,330.09,330.33,2.2
2024-07-18 16:45:00,330.33,330.37,330.33,330.37,0.7
2024-07-18 17:00:00,330.37,330.39,330.33,330.33,6.9
2024-07-18 17:15:00,330.33,330.46,330.33,330.33,8.4
2024-07-18 17:30:00,330.33,330.44,330.33,330.38,2.2
2024-07-18 17:45:00,330.38,330.45,330.33,330.33,3.7
2024-07-18 18:00:00,330.33,330.48,330.33,330.33,6.7
2024-07-18 18:15:00,330.33,330.56,330.33,330.33,8.3
2024-07-18 18:30:00,330.33,330.37,330.33,330.33,0.6
2024-07-18 18:45:00,330.33,330.38,330.33,330.37,0.7
2024-07-18 19:00:00,330.37,330.38,330.33,330.37,0.6
2024-07-18 19:15:00,330.37,330.39,330.33,330.33,2.3
2024-07-18 19:30:00,330.33,330.37,330.33,330.33,0.6
2024-07-18 19:45:00,330.33,330.37,330.33,330.33,0.6
2024-07-18 20:00:00,330.33,330.37,330.33,330.33,0.4
2024-07-18 20:15:00,330.33,330.37,330.33,330.33,0.6
2024-07-18 20:30:00,330.33,330.37,330.33,330.33,0.9
2024-07-18 20:45:00,330.33,330.34,330.33,330.34,0.6
2024-07-18 21:00:00,330.34,330.53,330.33,330.38,3.6
2024-07-18 21:15:00,330.38,330.42,330.37,330.42,0.4
2024-07-18 21:30:00,330.42,330.44,330.38,330.44,1.1
2024-07-18 21:45:00,330.44,330.45,330.36,330.36,0.4
2024-07-18 22:00:00,330.36,330.41,330.36,330.4,0.8
2024-07-18 22:15:00,330.4,330.41,330.36,330.4,0.5
2024-07-18 22:30:00,330.4,330.43,330.36,330.36,1.1
2024-07-18 22:45:00,330.36,330.39,330.34,330.34,0.7
2024-07-18 23:00:00,330.34,330.39,330.34,330.39,0.8
2024-07-18 23:15:00,330.39,330.42,330.34,330.42,0.9
2024-07-18 23:30:00,330.42,330.43,330.37,330.37,0.8
2024-07-18 23:45:00,330.37,330.42,330.34,330.42,1.1
2024-07-19 00:00:00,330.42,330.43,330.38,330.38,0.8
2024-07-19 00:15:00,330.38,351.08,330.34,332.39,6.3
2024-07-19 00:30:00,332.39,332.52,332.39,332.47,3.5
2024-07-19 00:45:00,332.47,332.48,332.41,332.41,0.8
2024-07-19 01:00:00,332.41,332.5,332.41,332.45,0.8
2024-07-19 01:15:00,332.45,332.49,332.44,332.44,0.8
2024-07-19 01:30:00,332.44,332.6,332.43,332.55,2.6
2024-07-19 01:45:00,332.55,332.57,332.5,332.52,0.6
2024-07-19 02:00:00,332.52,332.59,330.33,330.33,62.3
2024-07-19 02:15:00,330.33,330.39,330.33,330.39,0.9
2024-07-19 02:30:00,330.39,330.43,330.33,330.33,1
2024-07-19 02:45:00,330.33,330.47,330.33,330.39,3
2024-07-19 03:00:00,330.39,330.43,330.39,330.43,0.5
2024-07-19 03:15:00,330.43,330.5,330.33,330.43,10.8
2024-07-19 03:30:00,330.43,330.48,330.43,330.48,0.7
2024-07-19 03:45:00,330.48,330.6,330.41,330.58,3.8
2024-07-19 04:00:00,330.58,330.6,330.54,330.54,0.5
2024-07-19 04:15:00,330.54,330.59,330.53,330.53,1
2024-07-19 04:30:00,330.53,330.58,330.53,330.53,0.7
2024-07-19 04:45:00,330.53,330.58,330.49,330.49,0.7
2024-07-19 05:00:00,330.49,330.53,330.49,330.53,0.5
2024-07-19 05:15:00,330.53,330.54,330.49,330.53,0.7
2024-07-19 05:30:00,330.53,330.56,330.49,330.5,0.8
2024-07-19 05:45:00,330.5,330.6,330.49,330.6,2.1
2024-07-19 06:00:00,330.6,330.64,330.52,330.6,0.5
2024-07-19 06:15:00,330.6,330.75,330.33,330.33,6
2024-07-19 06:30:00,330.33,330.39,330.33,330.33,0.9
2024-07-19 06:45:00,330.33,330.38,330.33,330.37,0.7
2024-07-19 06:50:00,330.37,330.38,330.33,330.33,0.5
2024-07-19 06:50:00,330.37,330.38,330.33,330.33,0.5
2024-07-19 06:55:00,330.33,330.33,330.33,330.33,0
2024-07-19 07:00:00,330.33,330.37,330.33,330.37,0.3
2024-07-19 07:05:00,330.37,330.38,330.33,330.33,0.2
2024-07-19 07:10:00,330.33,330.37,330.33,330.37,0.3
2024-07-19 07:15:00,330.37,330.45,330.33,330.33,3.9
2024-07-19 07:20:00,330.33,330.37,330.33,330.33,0.2
2024-07-19 07:25:00,330.33,330.33,330.33,330.33,0
2024-07-19 07:30:00,330.33,330.37,330.33,330.33,50
2024-07-19 07:35:00,330.33,330.37,330.33,330.37,0.3
2024-07-19 07:40:00,330.37,330.45,330.33,330.45,1.7
2024-07-19 07:45:00,330.45,330.49,330.41,330.41,0.2
2024-07-19 07:50:00,330.41,330.45,330.41,330.45,0.2
2024-07-19 07:55:00,330.45,330.46,330.41,330.46,0.3
2024-07-19 08:00:00,330.46,330.46,330.46,330.46,0.1
2024-07-19 08:05:00,330.46,330.49,330.46,330.49,0.7
2024-07-19 08:10:00,330.49,330.58,330.49,330.58,1.3
2024-07-19 08:15:00,330.58,330.66,330.54,330.66,1.7
2024-07-19 08:20:00,330.66,371.96,330.33,353.33,12.1
2024-07-19 08:25:00,353.33,353.37,353.32,353.32,0.2
2024-07-19 08:30:00,353.32,358.67,335.61,358.67,3.4
2024-07-19 08:35:00,358.67,359.09,358.67,358.98,0.9
2024-07-19 08:40:00,358.98,364.41,358.98,364.33,0.7
2024-07-19 08:45:00,364.33,364.72,330.33,330.71,3.5
2024-07-19 08:50:00,330.71,330.72,330.66,330.72,0.2
2024-07-19 08:55:00,330.72,335.66,330.33,335.66,4.5
2024-07-19 09:00:00,335.66,335.77,335.66,335.77,0.8
2024-07-19 09:05:00,335.77,336.21,335.77,336.21,0.9
2024-07-19 09:10:00,336.21,341.2,336.21,341.2,0.5
2024-07-19 09:15:00,341.2,341.24,341.16,341.16,0.2
2024-07-19 09:20:00,341.16,341.27,341.15,341.15,0.9
2024-07-19 09:25:00,341.15,341.19,330.33,335.43,277.2
2024-07-19 09:30:00,335.43,341.2,330.33,330.33,2.2
2024-07-19 09:35:00,330.33,330.51,330.33,330.33,21.5
2024-07-19 09:40:00,330.33,330.37,330.33,330.37,0.2
2024-07-19 09:45:00,330.37,346.31,330.33,330.33,2.5
2024-07-19 09:50:00,330.33,330.39,330.33,330.33,0.6
2024-07-19 09:55:00,330.33,330.37,330.33,330.33,0.2
2024-07-19 09:55:00,330.33,330.37,330.33,330.33,0.2
2024-07-19 10:00:00,330.33,330.33,330.33,330.33,0
2024-07-19 10:05:00,330.33,335.32,330.33,330.38,24.6
2024-07-19 10:10:00,330.38,330.39,330.33,330.39,0.3
2024-07-19 10:15:00,330.39,330.4,330.35,330.35,0.2
2024-07-19 10:20:00,330.35,330.39,330.35,330.35,0.2
2024-07-19 10:25:00,330.35,330.39,330.35,330.39,0.2
2024-07-19 10:30:00,330.39,330.4,330.35,330.4,0.4
2024-07-19 10:35:00,330.4,330.41,330.36,330.41,0.3
2024-07-19 10:40:00,330.41,330.47,330.33,330.33,2.3
2024-07-19 10:45:00,330.33,330.37,330.33,330.37,0.3
2024-07-19 10:50:00,330.37,330.38,330.33,330.33,0.2
2024-07-19 10:55:00,330.33,330.37,330.33,330.33,0.2
2024-07-19 11:00:00,330.33,330.37,330.33,330.33,0.2
2024-07-19 11:05:00,330.33,335.32,330.33,335.32,1.9
2024-07-19 11:10:00,335.32,335.32,330.33,330.38,0.5
2024-07-19 11:15:00,330.38,330.39,330.33,330.33,0.2
2024-07-19 11:20:00,330.33,330.37,330.33,330.33,0.2
2024-07-19 11:25:00,330.33,330.37,330.33,330.37,0.3
2024-07-19 11:30:00,330.37,330.38,330.33,330.33,0.5
2024-07-19 11:35:00,330.33,330.33,330.33,330.33,0
2024-07-19 11:40:00,330.33,330.37,330.33,330.37,0.3
2024-07-19 11:45:00,330.37,330.38,330.33,330.33,0.2
2024-07-19 11:50:00,330.33,330.37,330.33,330.33,1.5
2024-07-19 11:55:00,330.33,335.32,330.33,335.32,2
2024-07-19 12:00:00,335.32,335.39,335.28,335.28,0.5
2024-07-19 12:05:00,335.28,340.4,330.33,330.38,7.2
2024-07-19 12:10:00,330.38,330.39,330.33,330.39,0.3
2024-07-19 12:15:00,330.39,330.4,330.35,330.4,0.4
2024-07-19 12:20:00,330.4,330.41,330.36,330.36,0.2
2024-07-19 12:25:00,330.36,330.4,330.36,330.36,0.2
2024-07-19 12:30:00,330.36,330.4,330.35,330.4,0.5
2024-07-19 12:35:00,330.4,335.32,330.36,330.36,2
2024-07-19 12:40:00,330.36,330.41,330.36,330.41,0.5
2024-07-19 12:45:00,330.41,330.42,330.35,330.35,0.2
2024-07-19 12:50:00,330.35,335.35,330.33,335.35,3
2024-07-19 12:55:00,335.35,335.35,330.33,330.39,2.9
2024-07-19 13:00:00,330.39,330.4,330.35,330.35,0.2
2024-07-19 13:05:00,330.35,330.35,330.35,330.35,0
2024-07-19 13:10:00,330.35,330.39,330.35,330.39,0.3
2024-07-19 13:15:00,330.39,330.4,330.35,330.35,0.2
2024-07-19 13:20:00,330.35,330.39,330.35,330.39,0.3
2024-07-19 13:25:00,330.39,330.4,330.35,330.35,0.2
2024-07-19 13:30:00,330.35,330.41,330.34,330.41,0.5
2024-07-19 13:35:00,330.41,330.42,330.41,330.42,0.2
2024-07-19 13:40:00,330.42,330.43,330.37,330.37,0.2
2024-07-19 13:45:00,330.37,330.41,330.37,330.41,0.3
2024-07-19 13:50:00,330.41,330.42,330.37,330.41,0.3
2024-07-19 13:55:00,330.41,335.38,330.37,335.38,2.3
2024-07-19 14:00:00,335.38,335.39,335.27,335.27,0.3
2024-07-19 14:05:00,335.27,335.31,335.26,335.31,0.2
2024-07-19 14:10:00,335.31,335.31,335.31,335.31,0
2024-07-19 14:15:00,335.31,335.32,335.27,335.27,0.2
2024-07-19 14:20:00,335.27,335.31,335.25,335.25,0.3
2024-07-19 14:25:00,335.25,335.29,335.23,335.23,0.3
2024-07-19 14:30:00,335.23,340.4,330.33,330.33,3.5
2024-07-19 14:35:00,330.33,340.4,330.33,340.4,0.2
2024-07-19 14:40:00,340.4,340.73,340.3,340.3,6.2
2024-07-19 14:45:00,340.3,345.47,330.33,330.33,0.8
2024-07-19 14:50:00,330.33,345.47,330.33,345.47,3.7
2024-07-19 14:55:00,345.47,345.79,330.33,330.33,3.1
2024-07-19 15:00:00,330.33,330.71,330.33,330.71,0.4
2024-07-19 15:05:00,330.71,335.66,330.66,330.66,5.7
2024-07-19 15:10:00,330.66,330.66,330.66,330.66,0
2024-07-19 15:15:00,330.66,330.99,330.65,330.65,2.2
2024-07-19 15:20:00,330.65,331.04,330.65,330.98,0.6
2024-07-19 15:25:00,330.98,331.13,330.98,331.13,1.3
2024-07-19 15:30:00,331.13,331.13,330.99,330.99,1.3
2024-07-19 15:35:00,330.99,331.03,330.99,330.99,0.2
2024-07-19 15:40:00,330.99,331.03,330.99,330.99,0.2
2024-07-19 15:45:00,330.99,335.98,330.95,335.98,2
2024-07-19 15:50:00,335.98,336.05,335.94,336.05,0.5
2024-07-19 15:55:00,336.05,336.06,335.93,336.06,0.2
2024-07-19 16:00:00,336.06,336.07,336.02,336.02,0.2
2024-07-19 16:05:00,336.02,341.42,336.02,340.99,3.8
2024-07-19 16:10:00,340.99,346.23,330.33,346.23,7
2024-07-19 16:15:00,346.23,346.61,346.23,346.61,0.4
2024-07-19 16:20:00,346.61,346.93,330.33,330.33,5.3
2024-07-19 16:25:00,330.33,330.44,330.33,330.33,3.4
2024-07-19 16:30:00,330.33,330.68,330.33,330.33,3.5
2024-07-19 16:35:00,330.33,330.33,330.33,330.33,0
2024-07-19 16:40:00,330.33,341.48,330.33,341.48,2.7
2024-07-19 16:45:00,341.48,341.49,341.4,341.4,0.6
2024-07-19 16:50:00,341.4,351.79,341.39,341.39,1
2024-07-19 16:55:00,341.39,346.65,341.39,346.53,1
2024-07-19 17:00:00,346.53,346.58,346.52,346.58,0.3
2024-07-19 17:05:00,346.58,346.59,346.58,346.59,0.1
2024-07-19 17:10:00,346.59,346.63,346.53,346.57,0.8
2024-07-19 17:15:00,346.57,346.66,346.54,346.54,0.6
2024-07-19 17:20:00,346.54,346.59,346.53,346.59,0.3
2024-07-19 17:25:00,346.59,346.61,346.54,346.61,0.4
2024-07-19 17:30:00,346.61,346.61,346.52,346.57,0.3
2024-07-19 17:35:00,346.57,346.57,346.49,346.49,0.5
2024-07-19 17:40:00,346.49,346.58,346.48,346.52,0.3
2024-07-19 17:45:00,346.52,346.53,346.42,346.42,0.4
2024-07-19 17:50:00,346.42,346.47,346.37,346.47,0.4
2024-07-19 17:55:00,346.47,346.48,346.31,346.31,1
2024-07-19 18:00:00,346.31,346.35,346.3,346.3,0.2
2024-07-19 18:05:00,346.3,346.33,346.28,346.33,0.3
2024-07-19 18:10:00,346.33,346.33,346.33,346.33,0
2024-07-19 18:15:00,346.33,346.34,346.27,346.27,0.4
2024-07-19 18:20:00,346.27,346.35,346.26,346.35,0.2
2024-07-19 18:25:00,346.35,351.79,346.31,351.79,1.2
2024-07-19 18:30:00,351.79,351.79,346.28,346.34,0.6
2024-07-19 18:35:00,346.34,346.36,346.27,346.36,0.3
2024-07-19 18:40:00,346.36,346.36,346.36,346.36,0
2024-07-19 18:45:00,346.36,346.37,346.32,346.37,0.2
2024-07-19 18:50:00,346.37,346.38,346.33,346.33,0.2
2024-07-19 18:55:00,346.33,346.37,346.32,346.32,0.2
2024-07-19 19:00:00,346.32,346.36,346.28,346.28,0.2
2024-07-19 19:05:00,346.28,346.32,346.24,346.24,0.2
2024-07-19 19:10:00,346.24,346.24,346.23,346.23,0.1
2024-07-19 19:15:00,346.23,346.27,346.17,346.17,0.4
2024-07-19 19:20:00,346.17,351.52,337.42,346.07,3.1
2024-07-19 19:25:00,346.07,351.26,346.02,351.26,1.1
2024-07-19 19:30:00,351.26,351.36,330.33,351.36,2.2
2024-07-19 19:35:00,351.36,356.64,351.36,356.64,0.9
2024-07-19 19:40:00,356.64,356.64,356.64,356.64,0
2024-07-19 19:45:00,356.64,356.65,356.6,356.6,0.2
2024-07-19 19:50:00,356.6,356.64,356.59,356.59,0.2
2024-07-19 19:55:00,356.59,356.63,356.58,356.63,0.2
2024-07-19 20:00:00,356.63,356.67,356.59,356.67,0.2
2024-07-19 20:05:00,356.67,356.68,356.56,356.56,0.9
2024-07-19 20:10:00,356.56,356.6,356.52,356.52,0.2
2024-07-19 20:15:00,356.52,356.67,356.52,356.67,0.7
2024-07-19 20:20:00,356.67,356.72,356.63,356.72,0.3
2024-07-19 20:25:00,356.72,356.74,356.68,356.74,0.3
2024-07-19 20:30:00,356.74,356.75,356.66,356.72,0.5
2024-07-19 20:35:00,356.72,356.73,356.68,356.68,0.2
2024-07-19 20:40:00,356.68,356.72,356.67,356.67,0.2
2024-07-19 20:45:00,356.67,356.67,356.67,356.67,0
2024-07-19 20:50:00,356.67,356.73,356.66,356.66,0.2
2024-07-19 20:55:00,356.66,356.7,356.65,356.65,0.2
2024-07-19 21:00:00,356.65,356.69,356.64,356.69,0.2
2024-07-19 21:05:00,356.69,362.03,356.58,362.03,2.4
2024-07-19 21:10:00,362.03,362.04,361.92,362.04,0.2
2024-07-19 21:15:00,362.04,362.04,362.04,362.04,0
2024-07-19 21:20:00,362.04,362.05,362,362,0.2
2024-07-19 21:25:00,362,362.04,361.99,362.04,0.2
2024-07-19 21:30:00,362.04,362.05,330.33,330.33,77668.3
2024-07-19 21:35:00,330.33,330.4,330.33,330.4,0.8
2024-07-19 21:40:00,330.4,330.51,330.36,330.36,1.7
2024-07-19 21:45:00,330.36,330.4,330.33,330.4,6.4
2024-07-19 21:50:00,330.4,330.4,117.68,281.63,57129.9
2024-07-19 21:55:00,281.63,294.63,213.44,215.35,40.5
2024-07-19 22:00:00,215.35,217.26,211.53,213.04,12.9
2024-07-19 22:05:00,213.04,224.43,190.91,190.91,75.2
2024-07-19 22:10:00,190.91,194.32,190.91,194.32,6.3
2024-07-19 22:15:00,194.32,194.32,194.22,194.22,1.5
2024-07-19 22:20:00,194.22,194.26,194.2,194.26,1
2024-07-19 22:25:00,194.26,204.16,194.2,204.16,24.3
2024-07-19 22:30:00,204.16,209.62,204.08,209.62,16.2
2024-07-19 22:35:00,209.62,300,207.71,284.18,41.2
2024-07-19 22:40:00,284.18,300.11,261.91,261.91,15.5
2024-07-19 22:45:00,261.91,271.64,261.89,262.2,3.4
2024-07-19 22:50:00,262.2,274.1,262.15,271.64,1.9
2024-07-19 22:55:00,271.64,272.14,270.91,270.91,4.5
2024-07-19 23:00:00,270.91,270.95,270.87,270.95,0.3
2024-07-19 23:05:00,270.95,270.95,270.85,270.85,0.6
2024-07-19 23:10:00,270.85,270.88,270.75,270.75,1.5
2024-07-19 23:15:00,270.75,270.88,270.73,270.73,0.4
2024-07-19 23:20:00,270.73,270.73,270.73,270.73,0.1
2024-07-19 23:25:00,270.73,270.77,270.72,270.77,0.4
2024-07-19 23:30:00,270.77,270.77,270.72,270.72,0.2
2024-07-19 23:35:00,270.72,297.3,270.71,297.3,2.8
2024-07-19 23:40:00,297.3,297.59,238.57,238.57,11.2
2024-07-19 23:45:00,238.57,300,232.85,297.3,13.6
2024-07-19 23:50:00,297.3,300.11,284.18,300,6.5
2024-07-19 23:55:00,300,300,286.72,286.72,0.6
2024-07-20 00:00:00,286.72,297.3,284.18,286.76,4.8
2024-07-20 00:05:00,286.76,300,286.76,297.3,2.1
2024-07-20 00:10:00,297.3,300,297.22,297.3,3.4
2024-07-20 00:15:00,297.3,300,294.63,300,3.8
2024-07-20 00:20:00,300,300,291.94,291.94,0.6
2024-07-20 00:25:00,291.94,292.23,291.87,291.87,3.4
2024-07-20 00:30:00,291.87,291.91,291.83,291.83,0.4
2024-07-20 00:35:00,291.83,294.63,291.83,291.86,3.6
2024-07-20 00:40:00,291.86,300,291.86,300,2
2024-07-20 00:45:00,300,300.04,299.95,299.95,0.4
2024-07-20 00:50:00,299.95,299.99,299.95,299.95,0.3
2024-07-20 00:55:00,299.95,299.95,299.95,299.95,0
2024-07-20 01:00:00,299.95,299.99,299.95,299.99,0.2
2024-07-20 01:05:00,299.99,300.1,297.3,297.3,7.8
2024-07-20 01:10:00,297.3,297.3,281.02,281.02,4.7
2024-07-20 01:15:00,281.02,281.06,280.98,280.98,0.2
2024-07-20 01:20:00,280.98,281.06,280.97,281.02,2.2
2024-07-20 01:25:00,281.02,281.03,280.96,280.96,0.3
2024-07-20 01:30:00,280.96,281,280.91,280.91,0.5
2024-07-20 01:35:00,280.91,280.95,280.91,280.91,0.2
2024-07-20 01:40:00,280.91,280.95,280.91,280.95,0.2
2024-07-20 01:45:00,280.95,280.96,280.91,280.91,0.2
2024-07-20 01:50:00,280.91,280.95,280.91,280.91,0.2
2024-07-20 01:55:00,280.91,297.3,280.91,297.3,2.3
2024-07-20 02:00:00,297.3,297.3,297.3,297.3,0
2024-07-20 02:05:00,297.3,300,294.59,300,2
2024-07-20 02:10:00,300,300.04,299.96,299.96,0.3
2024-07-20 02:15:00,299.96,300,299.87,300,1.2
2024-07-20 02:20:00,300,300,299.96,300,0.2
2024-07-20 02:25:00,300,300,299.96,299.96,0.3
2024-07-20 02:30:00,299.96,300,299.95,300,0.2
2024-07-20 02:35:00,300,300.01,299.96,299.96,0.3
2024-07-20 02:40:00,299.96,300,299.95,299.95,0.2
2024-07-20 02:45:00,299.95,299.99,299.95,299.95,0.2
2024-07-20 02:50:00,299.95,299.99,299.94,299.94,0.4
2024-07-20 02:55:00,299.94,300.07,299.94,299.96,1.9
2024-07-20 03:00:00,299.96,299.98,299.93,299.98,1
2024-07-20 03:05:00,299.98,300.11,281.63,300.11,10.3
2024-07-20 03:10:00,300.11,300.15,289.36,300,1.4
2024-07-20 03:15:00,300,300.11,299.96,299.96,1.7
2024-07-20 03:20:00,299.96,300.07,285,300,8
2024-07-20 03:25:00,300,300,298,300,154.7
2024-07-20 03:30:00,300,320.43,298.97,320.43,203.6
2024-07-20 03:35:00,320.43,320.43,320.28,320.28,0.1
2024-07-20 03:40:00,320.28,320.39,320.21,320.21,3.2
2024-07-20 03:45:00,320.21,332.74,320.21,332.65,3.4
2024-07-20 03:50:00,332.65,741,332.65,720.19,24
2024-07-20 03:55:00,720.19,741,720.19,741,28.9
2024-07-20 04:00:00,741,741,740.04,740.04,1.2
2024-07-20 04:05:00,740.04,740.04,740.04,740.04,0
2024-07-20 04:10:00,740.04,740.04,739.19,739.19,0.9
2024-07-20 04:15:00,739.19,739.31,739.19,739.2,1
2024-07-20 04:20:00,739.2,739.2,738.36,738.36,0.9
2024-07-20 04:25:00,738.36,738.51,738.36,738.4,0.9
2024-07-20 04:30:00,738.4,738.55,738.4,738.55,0.4
2024-07-20 04:35:00,738.55,738.55,738.44,738.44,0.8
2024-07-20 04:40:00,738.44,738.56,738.44,738.45,0.9
2024-07-20 04:45:00,738.45,738.57,738.45,738.46,0.9
2024-07-20 04:50:00,738.46,738.58,738.46,738.58,0.1
2024-07-20 04:55:00,738.58,738.59,738.47,738.59,0.9
2024-07-20 05:00:00,738.59,738.6,738.48,738.6,0.9
2024-07-20 05:05:00,738.6,738.63,709.22,709.22,2
2024-07-20 05:10:00,709.22,741,709.22,741,1.1
2024-07-20 05:15:00,741,741,740.89,741,0.9
2024-07-20 05:20:00,741,741,740.89,741,0.9
2024-07-20 05:25:00,741,741,737.25,741,1.2
2024-07-20 05:30:00,741,741,740.89,740.89,1.2
2024-07-20 05:35:00,740.89,740.93,740.85,740.85,0.2
2024-07-20 05:40:00,740.85,740.96,740.78,740.78,1
2024-07-20 05:45:00,740.78,740.82,740.67,740.67,0.9
2024-07-20 05:50:00,740.67,741,740.56,741,6.3
2024-07-20 05:55:00,741,741,740.96,740.96,0.2
2024-07-20 06:00:00,740.96,740.96,740.85,740.85,0.9
2024-07-20 06:05:00,740.85,740.98,740.78,740.98,1.3
2024-07-20 06:10:00,740.98,740.98,740.86,740.86,0.7
2024-07-20 06:15:00,740.86,740.96,740.79,740.79,1.1
